cod,razao,fantasia,endereco,numero,bairro,cidade,uf,vendedores,lat,lng,precisao
15104,NACACIO FREITAS E HONORATO LTDA,NACACIO FREITAS E HONORATO LTD,R.PREF.JOSE NACACIO,28,CENTRO,NATERCIA,MG,61;81;157;159,-22.12,-45.511389,cidade
15145,GENI DAL MOLIN PEREIRA ME,GENI DAL MOLIN PEREIRA ME,R.FRANCISCO BRAGA,21,CENTRO,NAZARENO,MG,19;48;68;130,-21.2189807,-44.6151354,cidade
15168,DEGRAU S BAR E LANCHONETE LTDA,DEGRAU S BAR E LANCHONETE,AVENIDA DO CARMO,548,CENTRO,CAMBUI,MG,51;56;98;116;923,-22.6113555,-46.0598325,rua
15178,JFM SUPERMERCADO LTDA - EPP,SUPERMERCADO DA VANDA,R.CARMELITA CARVALHO GARCIA,63,CENTRO,CANA VERDE,MG,23;46;63;177,-21.0222238,-45.1762326,rua
15187,ROSANI MARIA JORGE OLIVEIRA,SM.MINERAO,R.NOSSA SENHORA DO CARMO,848,CENTRO,CAMPOS GERAIS,MG,35;47;69;95,-21.2340762,-45.7622375,rua
15210,LUIZ ANTONIO COELHO,LANCHONETE CAPITOLIO,R.PRES.ANTONIO CARLOS,555,CENTRO,VARGINHA,MG,18;44;83;102,-21.5565914,-45.4340674,cidade
15258,VALDIR CAMPOS DE OLIVEIRA CIA LTDA,VALDIR CAMPOS DE OLIVEIRA CIA,RUA BUENO BRANDAO,310,CENTRO,PASSA TEMPO,MG,133;170,-20.6537867,-44.4915396,rua
15265,COMERCIAL JOSIMARA LTDA ME,COMERCIAL JOSIMARA LTDA,R.PROFESSOR ALBERTO CARVALHO,41,CENTRO,LAVRAS,MG,19;48;68;130,-21.2529484,-45.0058443,rua
15285,PAULO SERGIO SILVA ME,PAULO SERGIO SILVA ME,RUA MARIANO JOSE P F REIS,455,BOA VENTURA,TRES CORACOES,MG,26;38;70;162,-21.695625,-45.2543675,cidade
15299,AQUARELA LANCHONETE E VARIEDADES LTDA ME,AQUARELA LANCHONETE E VARIEDAD,"PCA CORONEL ANT AUGUSTO DE OLIVEIRA , RO BX 01",,CENTRO,ANDRADAS,MG,96;106;135,-22.0693412,-46.5707584,cidade
15305,SUPERMERCADO LOPES & LAMOUNIER LT,FRANCISCO LOPES SOBRINHO,PCA JUCA FRADE,71,CENTRO,CAMACHO,MG,73;74,-20.625556,-45.156667,cidade
15308,MERCEARIA DO RENAN LTDA,MERCEARIA DO RENAN LTDA,R.ANTENOR GONCALVES SANTOS,791,APARECIDA,BOM SUCESSO,MG,20;66;71;178,-21.0386563,-44.7657228,rua
15310,ITAMAR RODARTE PEREIRA,ITAMAR RODARTE PEREIRA,R.MODESTO DE ABREU SALGAGO,41,CENTRO,CAMPO DO MEIO,MG,925,-21.1072006,-45.8301735,cidade
15327,LOURIMAR AUGUSTO NASCIMENTO,SM.UNIAO,R.ZECA BERTOLINO,160,DOUTOR FRON,OLIVEIRA,MG,73;74,-20.6971953,-44.8273969,cidade
15338,JOAQUIM PEDRO DE CARVALHO ME,JOAQUIM PEDRO DE CARVALHO ME,R.CARMO DO RIO VERDE,44,CENTRO,CARMO DE MINAS,MG,17;34;91,-22.1240198,-45.1291327,rua
15378,RESTAURANTE ITAGUARA LTDA,RESTAURANTE ITAGUARA LTDA,BR 381 KM 554,S/N,MATEUS,ITAGUARA,MG,133;170,-20.391389,-44.488055,cidade
15379,MEYRE DARC BATISTA ROCHA,MEYRE DARC BATISTA ROCHA,R.JOSE MIGUEL VILELA,270,CENTRO,CAMPO DO MEIO,MG,35;47;69;95,-21.1090802,-45.8283026,rua
15387,MICHELLE FERNANDES GUEDES,MICHELLE FERNANDES GUEDES,RUA ANARDINO DE SOUZA,139,SANTOS DUMONT,ITAJUBA,MG,32;52;72;156,-22.4238234,-45.4524156,cidade
15389,VAREJAO POSCIDONIO LTDA EPP,VAREJAO POSCIDONIO LTDA EPP,R.CAP.HELIODORO MARIANO,946,CENTRO,MUZAMBINHO,MG,110;112;113;119,-21.3684325,-46.522317,cidade
15442,SUPERMERCADO OLIVEIRA & SILVA LTDA,SUPERMERCADO OLIVEIRA & SILVA,R.PREFEITO DAVID BUENO,270,JD.SAO BENEDITO,CAMBUI,MG,51;56;98;116;923,-22.6173211,-46.0576077,rua
15473,WALTER ALVES ALEXANDRE ME,WALTER ALVES ALEXANDRE ME,AV.SAO JOAO,1852,VILA ISMERIA,NEPOMUCENO,MG,20;66;71;178,-21.2378433,-45.237918,rua
15475,MARIA BENEDITA DE SALES M. & CIA LTDA ME,MARIA BENEDITA DE SALES M. & C,RUA CAPITAO MANOEL GOMES,110,CENTRO,BRASOPOLIS,MG,14;36;62;80,-22.4714244,-45.618834,rua
15493,NEREU CANDIDO DOS SANTOS ME,NEREU CANDIDO DOS SANTOS ME,R DR BUENO PAIVA,345,CRUZEIRO,CAMANDUCAIA,MG,16;31;59;117,-22.7573851,-46.151253,rua
15496,SILVESTRE RAMOS & RODRIGUES LTDA - ME,DISK FARMA,AVE SANTA CRUZ,19,CENTRO,MACHADO,MG,15;30;64;99;924,-21.6762861,-45.9211696,cidade
15504,JOSE EUSTAQUIO RODRIGUES ME,JOSE EUSTAQUIO RODRIGUES ME,R.MARIA JOSE PAIVA,710,CENTRO,SAO JOAO DA MATA,MG,15;30;64;99,-21.9278162,-45.9295624,rua
15507,DIMONE MACIEL PEREIRA,DIMONE MACIEL PEREIRA,R.CAPITAO MOR TOME RODRIGUES,325,CENTRO,BAEPENDI,MG,55;58;93,-21.9547951,-44.8878451,rua
15515,SIDNEI LEME DE OLIVEIRA,SIDNEI LEME DE OLIVEIRA,R.VITORIA,256,CENTRO,TOLEDO,MG,11;139;140;141,-22.7415729,-46.3721235,rua
15532,EDI SILVEIRA DE SOUZA BATISTA ME,EDI SILVEIRA DE SOUZA BATISTA,R.CORONEL CASEMIRO,1085,BELA VISTA,CONCEICAO DA APARECIDA,MG,3;37;100;161,-21.0924868,-46.2071148,rua
15533,SUPERMERCADO NOSSA SENHORA APARECIDA LTDA,SUPERMERCADO NOSSA SENHORA APA,AV.DAS FONTES,214,MAGIOLI,MONTE SIAO,MG,2;27;53;97,-22.4246191,-46.5747994,rua
15546,RAMOS COMERCIO E PANIFICADORA LTDA ME,PAN.STA RITA,AV.BELCHIOR DIAS MOREIRA,621,BANDEIRANTES,TRES CORACOES,MG,26;38;70;162,-21.6813847,-45.2711044,rua
15551,COMERCIO C.P LTDA,LANCHONETE,AV.REGIS BITENCOURT,38,CENTRO,PERDOES,MG,20;66;71;178,-21.0971308,-45.0877716,rua
15571,CASTRO ERNANI SUPERMERCADO LTDA,CASTRO ERNANI SUPERMERCADO LTD,"R WALDEMAR ROMANO, 33 - A",,REBOUGEON,ITAJUBA,MG,32;52;72;156,-22.4455098,-45.4794958,rua
15585,JOAO VIEIRA BRAGA,JOAO VIEIRA BRAGA,PRACA ANTONIO VELLANI,238,CENTRO,POCO FUNDO,MG,15;30;64;99,-21.780834,-45.965,cidade
15590,SEBASTIAO VITOR DA CUNHA,BAR/MERC.STA EDWIGES,R.DOM SILVERIO,215,REGINA COELI,CAMBUQUIRA,MG,26;38;70;162,-21.853056,-45.2953619,cidade
15653,DROGARIA MARCHETTI & PEREIRA LTDA,DROGARIA MARCHETTI & PEREIRA L,RUA BARAO DA BOA ESPERANCA,159,CENTRO,TRES PONTAS,MG,35;47;69;95,-21.3686224,-45.5122937,cidade
15663,ANTONIO MAGNO VILAS BOAS,MERC.DO TONINHO,R.CORONEL MACHADO,107,CENTRO,PEDRALVA,MG,32;52;72;156,-22.2420413,-45.4669918,rua
15673,MERCADINHO RHITZ LTDA,MERCADINHO RHITZ LTDA,R.ANGELO CAETANO DOS SANTOS,471,CRUZEIRO,CAMANDUCAIA,MG,16;31;59;117,-22.755278,-46.144444,cidade
15676,SUPERMERCADO J.J.R LTDA EPP,SUPERMERCADO J.J.R LTDA EPP,AV DONA LIGUINHA SILVEIRA,1579,COHAB I,PASSOS,MG,12;22;45;65,-20.7167803,-46.6156864,cidade
15677,MARIA APARECIDA VENTURA EPP,MARIA APARECIDA VENTURA EPP,PCA DOM OSORIO,174,CENTRO,TURVOLANDIA,MG,15;30;64;99,-21.875556,-45.786944,cidade
15685,R.T.C COMERCIAL LTDA,SM.DELACASA,AV ROGASSIANO FRANCISCO COELHO,1705,NOVA VARGINHA,VARGINHA,MG,50;60;84;101,-21.5868081,-45.4593861,rua
15700,ANTONIO GERALDO DE OLIVEIRA,ANTONIO GERALDO DE OLIVEIRA,R.CESARIO MACHADO,86,SAO SEBASTIAO,OLIVEIRA,MG,73;74,-20.7009887,-44.8121561,rua
15705,FARMACIA CENTRAL MARCONDES LTDA,FARMACIA CENTRAL,PRAÇA JOSE GOUVEIA,68,CENTRO,BRASOPOLIS,MG,14;36;62;80,-22.4742842,-45.6165577,cidade
15707,ANA ANGELICA SILVA COSTA,ANA ANGELICA SILVA COSTA,R.LAZARO CARNEIRO,17,JD.BEIRA RIO,PIRANGUINHO,MG,88;92;94;155,-22.4029372,-45.5338952,cidade
15723,DROGARIA RS LTDA,LIDER SAUDE,AVENIDA PRINCESA DO SUL,152,JARDIM ANDERE,VARGINHA,MG,50;60;84;101,-21.5876279,-45.4381765,rua
15735,ELZA AP.MORAIS SANTOS,M.MERC.MORAIS,R.SARAIVA DE MIRANDA,101,CENTRO,TOLEDO,MG,11;139;140;141,-22.7077135,-46.3804666,cidade
15739,LAURENTE E CARVALHO LTDA,DROGARIA TEIXEIRA LJ 01,RUA DOUTOR FRANCISCO SALLES,798,CENTRO,LAVRAS,MG,19;48;68;130,-21.2499068,-45.0036947,rua
15783,LUIS FRANCISCO ZANIN,LUIS FRANCISCO ZANIN,AV.WALDIR LISBOA,220,SANTA CRUZ,MONSENHOR PAULO,MG,26;38;70;162,-21.757778,-45.541111,cidade
15799,DROGARIA GIMIRIM LTDA,DROGARIA GIMIRIM LTDA,AV.DR LELIO DE ALMEIDA,265,CENTRO,POCO FUNDO,MG,15;30;64;99,-21.780834,-45.965,cidade
15803,CENIRA APARECIDA DOS SANTOS,CENIRA APARECIDA DOS SANTOS,RUA BASILIO EDUARDO DE SOUZA,590,JARDIM SILVEIRA,ALTEROSA,MG,3;37;100;161,-21.2527901,-46.1389825,rua
15819,JOAO VICENTE CARVALHO,JOAO VICENTE CARVALHO,R.JOAQUIM PIRES SOUZA,442,CENTRO,SERRANIA,MG,15;30;64;99,-21.5490669,-46.0468009,rua
15821,INGRID GUIMARAES SILVA LTDA,MERCADINHO CRUZ VERA,RODOVIA MG 295 KM 28,S/N,CRUZ VERA,BRASOPOLIS,MG,14;36;62;80,-22.4742842,-45.6165577,cidade
15831,COMERCIAL PICHELI LTDA - ME,COMERCIAL PICHELI LTDA - ME,R.TONICO DA SERRA,6,CHAPADA,ELOI MENDES,MG,50;60;84;101,-21.6037395,-45.5637029,rua
15834,SUPERMERCADO ALVES VIANA LTDA,SUPERMERCADO ALVES VIANA LTDA,R.JOAO GOMES DE LIMA,66,SAO VICENTE,ITAJUBA,MG,88;92;94;155,-22.4284307,-45.4544961,rua
15858,MARIA APARECIDA DE SOUSA BERNARDES LTDA,MARIA APARECIDA DE SOUSA BERNA,R.AMERICO TOTTI,1103,CENTRO,ALFENAS,MG,25;41;87;160,-21.4378698,-45.9386243,rua
15863,ILSON LUIZ ALVES,ILSON LUIZ ALVES,RUA JOSE PEDRO SANDY,397,MONTE ALEGRE,TRES CORACOES,MG,26;38;70;162,-21.6917951,-45.257067,rua
15869,JOSE MESSIAS ALVES,JOSE MESSIAS ALVES,RUA JOSE MOREIRA DE ALVARENGA,168,CRUZEIRO,PERDOES,MG,20;66;71;178,-21.0919737,-45.0903543,cidade
15900,CINEMATOGRAFIA MEYER,CINEMATOGRAFIA MEYER,PCA CORONEL JUSTINIANO SUB SOLO,72,CENTRO,CAMBUI,MG,51;56;98;116;923,-22.6122501,-46.0572137,cidade
15927,JOSE MAGNO VIEIRA ME,JOSE MAGNO VIEIRA ME,R.SARA ZAKHIA,190,CENTRO,ITUMIRIM,MG,19;48;68;130,-21.3148619,-44.8698486,rua
15928,JOAQUIM BUENO DA SILVA ME,JOAQUIM BUENO DA SILVA ME,"AV.JUSCELINO K OLIVEIRA , 780 A",,CENTRO,PIRANGUINHO,MG,88;92;94;155,-22.4029372,-45.5338952,cidade
15930,SUP. MELO & SOARES LTDA ME,SUPERMERCADO KIT CENTRAL,AV. JUSCELINO KUBTISCHECK,231,CENTRO,PIMENTA,MG,13;57;166,-20.4827995,-45.7985894,cidade
15931,SUPERMERCADO MARUCAS E CIA LTDA,ADILSON RODRIGUES MOREIRA ME,AV.JAIR LEITE,626,CENTRO,PIMENTA,MG,13;57;166,-20.4829474,-45.8055235,rua
15932,MAQ.SUPERMERCADO LTDA,MAQ.SUPERMERCADO LTDA,AV.JUSCELINO KUBITSCHEK,414,CENTRO,PIMENTA,MG,13;57;166,-20.479949,-45.7990988,rua
15933,MARTHA PEREIRA ME,MARTHA PEREIRA ME,PC.DA MATRIZ,364,CENTRO,ESTIVA,MG,29;40;54;67;167,-22.4638686,-46.0182101,cidade
15948,FARMACIA MINAS MASTER LTDA,FARMACIA MINAS MASTER,RUA DELFIM MOREIRA,284,CENTRO,VARGINHA,MG,50;60;84;101,-21.5551694,-45.4362438,rua
15952,MERCEARIA IRMAOS HENRIQUE,OLIMPIO PIRES DE MORAES,R.MANGUEIRAS,60,FLORESTA,CAMPO BELO,MG,23;46;63;177,-20.8966132,-45.2573263,rua
15956,PAD.KI SABOR LTDA,PAD.KI SABOR LTDA,R. ESPANHA,185,PQ DAS NACOES,POCOS DE CALDAS,MG,6;24;120,-21.7900318,-46.5647928,cidade
15963,CASA CARNES OLIVEIRA SILVA LTDA,CASA CARNES OLIVEIRA SILVA LTD,R 13 DE MAIO,1506,CENTRO,OURO FINO,MG,2;27;53;97,-22.2904627,-46.3837798,rua
15966,MEIRE APARECIDA FERNANDES ME,SM.DEVANIL,AV.JOAO JANUARIO MAGALHAES,479,PINHEIRINHO,ALFENAS,MG,25;41;87;160,-21.4229024,-45.9779912,rua
15976,SUP.DI CLAUDIO LTDA,SM.S.GERALDO,AV.ARAGUAIA,1425,SAO GERALDO,CLAUDIO,MG,73;74;121,-20.4366822,-44.78212,rua
15992,SAMAMBAIA CONVENIENCIA LTDA,SAMAMBAIA CONVENIENCIA LTDA,"AV.MONSENHOR MANCINI , 1370 B",,VILA DALVA,SAO SEBASTIAO DO PARAISO,MG,7;8;79;119;168,-20.9178743,-46.9851361,rua
16000,"PADARIA, CONFEITARIA E LANCHONTE SABOR DO TRIGO LTDA","PADARIA, CONFEITARIA E LANCHON",AVENIDA AVELINO FALEIRO,682,CACIMBA,CARMOPOLIS DE MINAS,MG,133;170,-20.541224,-44.6350611,cidade
16005,J.M COMERCIAL EIRELI EPP,J.M COMERCIAL EIRELI EPP,AV.MARIA JOSE DE PAIVA,311,CENTRO,SAO JOAO DA MATA,MG,15;30;64;99,-21.9311736,-45.9287155,cidade
16014,SUPERMERCADOS LACERDA MARQUES LTDA,SM LACERDA LJ 01,AV.PEDRO ALBERTO LEITE,840,VL.STA EDWIRGES,ALFENAS,MG,25;41;87;124;160,-21.4297405,-45.9479419,cidade
16027,EMILIANA PEREIRA CARVALHO,EMILIANA PEREIRA CARVALHO,RUA JOSE JOAQUIM,922,VARGINHA,ITAJUBA,MG,88;92;94;155,-22.4271992,-45.4487943,rua
16033,SHELL CONVENIENCIA LTDA,SHELL CONVENIENCIA LTDA,"AV.DR.SILVIO MENICUCCI , 200 A",,CENTRO,LAVRAS,MG,129,-21.2495057,-44.9928186,rua
16043,ADELMA INEZ MUNIZ EPP LOJA 2,SM.DO PORTUGUES,R.FERNANDO BIAJONI,102,CENTRO,IPUIUNA,MG,89;90;107;109,-22.0993203,-46.1896557,cidade
16051,MARIA HELENA DIAS,MARIA HELENA DIAS,ATRAS DA PEDRA,S/N,ATRAS DA PEDRA,GONCALVES,MG,88;92;94;155,-22.658883,-45.8558405,cidade
16052,SAO MATEUS COMERCIO VAREJ DE ALIMENTOS EIRELI,SM.S.MATHEUS,R.CONS.ALFREDO PINTO,240,CENTRO,GONCALVES,MG,88;92;94;155,-22.6570901,-45.8546425,rua
16106,GONCALVES SUPERMERCADOS LTDA - ME,SM.GONCALVES,R.CEL.JOAO EVANGELISTA DOS ANJOS,601,CENTRO,MONTE BELO,MG,110;112;113;119,-21.319512,-46.3668919,rua
16121,BAR E LANCHONETE CE QUE SABE LTDA,BAR E LANCHONETE CE QUE SABE L,PCA PADRE VALDOMIRO AMARAL,227,SANTO ANTONIO,POUSO ALEGRE,MG,184,-22.2343858,-45.9327241,cidade
16130,TEREZINHA DE FATIMA GONCALVES,MERCADO CENTRAL M.FERREIRA G.,AV.PAULINO JOSE SOARES,50,CENTRO,CAMBUQUIRA,MG,26;38;70;162,-21.8563116,-45.2927119,rua
16134,SUPERMERCADO ITA FORT LTDA EPP,SUPERMERCADO ITA FORT LTDA EPP,AV.DR.ANTONIO G.DE OLIVEIRA,61,CENTRO,ITAGUARA,MG,133;170,-20.391389,-44.488055,cidade
16151,FARMACIA NOGUEIRA SOUZA LTDA EPP,FARMACIA NOGUEIRA SOUZA LTDA E,R PROFESSOR ANTONIO NEDER,210,CENTRO,SAO GONCALO DO SAPUCAI,MG,29;67;157;167,-21.8905818,-45.5948209,rua
16164,N F SUPERMERCADOS LTDA,SUPERMERCADOS CARROSSEL,R.DR.OLAVO GOMES PINTO,95,CENTRO,SAO LOURENCO,MG,39;43;82;85;922,-22.1207662,-45.052268,rua
16183,LIMA & FLORES LTDA  EPP,LIMA & FLORES LTDA  EPP,R.CAP.ANTONIO ALMEIDA,140,CENTRO,PARAISOPOLIS,MG,14;36;62;80,-22.5498089,-45.7777527,rua
16187,MERCADO MATHEUS THIERES LTDA,MERCADO MATHEUS THIERES LTDA,AVENIDA JOSE VILELA DA COSTA,485,STA MARIA,ILICINEA,MG,3;37;100;161,-20.937576,-45.832609,rua
16194,JOAO BATISTA DO VALE,JOAO BATISTA DO VALE,AV.GETULIO VARGAS,1727,VOLTA DO LAGO,LAMBARI,MG,61;81;157;159,-21.9891513,-45.3393237,rua
16202,VALMIR ANTONIO FRANCK ME,POSTO,"RODOVIA BR 491, KM 202",,RODOVIA,PARAGUACU,MG,15;30;64;99,-21.547222,-45.7375,cidade
16225,MINI MERCADO SO DE LTDA,MINI MERCADO SO DE LTDA,R.ALFREDO MARANI,239,CRUZEIRINHO DO SUL,LAVRAS,MG,19;48;68;130,-21.2534869,-45.005209,rua
16226,DERLI DEHON REIS ME,DERLI DEHON REIS ME,R.LEON JOFRE AVAYOU,1099,CRUZEIRINHO DO SUL,LAVRAS,MG,19;48;68;130,-21.2425512,-44.9991978,cidade
16233,W M TURISMO LTDA,HOTEL NACIONAL LTDA,RUA BARROS COBRA,35,CENTRO,POCOS DE CALDAS,MG,4;5;75;171,-21.7896824,-46.5641119,rua
16242,PANIFICADORA MONTE VERDE LTDA,PANIFICADORA MONTE VERDE LTDA,R.TIRADENTES,20,CENTRO,CAMANDUCAIA,MG,16;31;59;117,-22.7569455,-46.1468985,rua
16258,CASA ROBERTO NEVES LTDA,CASA ROBERTO NEVES LTDA,R.CEL.VICENTE SEIXAS,53,CENTRO,BAEPENDI,MG,55;58;93,-21.970971,-44.8956745,rua
16259,PADARIA E CONFEITARIA DONA DADA LTDA,PADARIA E CONFEITARIA DONA DAD,R.JOSE ALBERTO PELUCIO,146,CENTRO,BAEPENDI,MG,55;58;93,-21.9586337,-44.8903031,rua
16265,MAURO AFONSO DE CASTRO MARTINS,MAURO AFONSO DE CASTRO MARTINS,R.LAVRAS,163,DISTRITO INDUSTRIAL,BOM SUCESSO,MG,20;66;71;178,-21.0210374,-44.7449904,rua
16283,SUPERMERCADO RMJP LTDA,SUPERMERCADO RMJP LTDA,R.CORNELIO ANDRADE PEREIRA,141,CENTRO,TRES CORACOES,MG,26;38;70;162,-21.6955731,-45.2533783,rua
16284,FRIOS LATICINIOS LIDER LTDA,FRIOS LATICINIOS LIDER LTDA,R.PREFEITO CHAGAS,363,CENTRO,POCOS DE CALDAS,MG,125,-21.7888234,-46.5625173,rua
16289,DROG.E FARM AMERICANA S.LOURENCO LTDA,DROG.E FARM AMERICANA S.LOUREN,AV.DOM PEDRO II,727,CENTRO,SAO LOURENCO,MG,39;43;82,-22.1164228,-45.0592189,rua
16292,MINI MERCADO PRECO MENOR LTDA,MINI-MERCADO PRECO MENOR LTDA,AVENIDA BOM JESUS,514,CENTRO,BUENO BRANDAO,MG,89;90;107;109,-22.4430525,-46.3503999,rua
16295,WILSON SOUZA PINTO,WILSON SOUZA PINTO,R.JOAO RIBEIRO ALMEIDA,38,JD.NOVA SUICA,BUENO BRANDAO,MG,89;90;107;109,-22.4419215,-46.3447903,rua
16296,JOSE CARLOS DA SILVA,MINI MERCADO LEU,RUA MODESTO ALVES COUTINHO,319,CENTRO,BUENO BRANDAO,MG,89;90;923,-22.4385569,-46.348906,rua
16298,SUPERMERCADO CASA VERDE LTDA,SM.CASA VERDE LTDA,AV.MARIO LANZANI,345,JD.AMERICA,ANDRADAS,MG,96;106;135,-22.0750507,-46.5788183,rua
16309,DR. OETKER DO BRASIL LTDA,DR. OETKER,R.JOAQUIM LAPAS VEIGA,239,JARDIM DO LAGO,SAO PAULO,SP,1,-23.5506507,-46.6333824,cidade
16322,SUPERMERCADO DOURADO LTDA EPP,SUPERMERCADO DOURADO LTDA EPP,R.JOAO HONORATO DE CARVALHO,66,CENTRO,CARVALHOPOLIS,MG,15;30;64;99,-21.7776315,-45.8432235,rua
16332,RESTAURANTE ALVORADA DA SERRA LTDA,RESTAURANTE ALVORADA DA SERRA,ROD BR 381  KM 554,S/N,MATEUS,ITAGUARA,MG,133;170,-20.391389,-44.488055,cidade
16347,DISTR. PROD. ALIMENTICIOS PAZOTTI LTDA,PAZOTTI MG,"AV. ALBERTO VIEIRA ROMAO , 3.256",,DIST.INDUSTRIAL ABR.ADOL.ENGEL,ALFENAS,MG,1,-21.4106406,-45.9731081,rua
16353,DROGARIA MINAS MASTER LTDA,DROGARIA MINAS MASTER,AV BENJAMIN CONSTANT,482,CENTRO,VARGINHA,MG,50;60;84;101,-21.5627672,-45.446259,rua
16355,SUPERMERCADO EXPOSICAO LTDA,SUPERMERCADO EXPOSICAO LTDA,R.JOAO XXIII,630,EXPOSICAO,PASSOS,MG,12;22;45;65,-20.7357097,-46.6074405,rua
16379,MAURO LUCIO DE SALES,MAURO LUCIO DE SALES,R.CEL.JOSE MOURA AMARAL,656,JOAO FRANCISCO,LAVRAS,MG,19;48;68;130,-21.231813,-45.0020096,rua
16380,PANIF.NOVA ALIANCA LTDA,PANIF.NOVA ALIANCA LTDA,RUA BARAO DO RIO BRANCO,146,CENTRO,SAO LOURENCO,MG,39;43;82,-22.1159878,-45.0598676,rua
16381,RICHARDSON CANDIDO DA SILVA ME,CASA DE CARNE,R.XV DE NOVEMBRO  LOJA 03/04,231,CENTRO,SAO LOURENCO,MG,39;43;82,-22.116389,-45.054167,cidade
16389,SAMUEL CORREIA DE CARVALHO,SAMUEL CORREIA DE CARVALHO,R.COMENDADOR SILVA SIMOES,156,CARIOCA,SAO LOURENCO,MG,39;43;82,-22.104175,-45.061146,rua
16400,FLAVIO DE GRACIA SILVEIRA,FLAVIO DE GARCIA SILVEIRA ME,R JOAQUIM TEODORO,230,CENTRO,CAPETINGA,MG,118;173;174;175,-20.6171528,-47.0588864,rua
16408,HOTELEIRA MINAS GERAIS DE POCOS DE CALDAS LTDA.,HOTEL MINAS GERAIS,RUA PERNAMBUCO,615,CENTRO,POCOS DE CALDAS,MG,4;5;75;171;910,-21.7844191,-46.5668388,rua
16418,COMERCIAL CAVAROLI E TOGNARELLI LTDA,COMERCIAL CAV E TOGNAREL,RUA DR. ALCIDES MOSCONI,151,CENTRO,ANDRADAS,MG,96;106;135,-22.0693412,-46.5707584,cidade
16430,PEDRO RAIMUNDO DA SILVA,PAD.DO PEDRINHO,R.CARMOPOLIS,165,CENTRO,ITAGUARA,MG,133;170,-20.3939256,-44.4915099,rua
16433,PAULO CESAR COSTA ME,PAULO CESAR COSTA ME,ROD.BR 354 KM 704,S/N,ESTIVA,ITAMONTE,MG,17;34;91,-22.2830726,-44.8695785,cidade
16435,MARCOS ANTONIO DA SILVA,SM.BELA VISTA LTDA ME,R.ANTONIO VICENTE DO NASCIMENTO,360,V.NOVA,SANTA RITA DE CALDAS,MG,89;90;107;109,-22.0292109,-46.3312526,rua
16436,MERCADINHO WELLINGTON E CAMILA LTDA - ME,SUPERMERCADO DO CAMILO,R. MARIA FRANCISCA REZENDE,965,CORREGO DOS MULATOS,ESTIVA,MG,29;40;54;67;167,-22.4638686,-46.0182101,cidade
16446,JOSE RODRIGO PEDREIRA,A NOVA PADARIA,RUA JOAO HONORATO DE CARVALHO,116,CENTRO,CARVALHOPOLIS,MG,15;30;64;99,-21.7776315,-45.8432235,rua
16468,ADILSON F.MARTINS ME,ADILSON F.MARTINS ME,RUA ILDELFONSO VENTURA DE CARVALHO,82,CENTRO,TURVOLANDIA,MG,15;30;64;99,-21.875556,-45.786944,cidade
16472,ROSINEI RESENDE G.ANDRADE ME,ROSINEI RESENDE G.ANDRADE ME,R.COSTA PEREIRA,44,CENTRO,LAVRAS,MG,129,-21.2430333,-44.9952128,rua
16480,ROMERO E POLI ROMERO LTDA,M.MERC.UNIAO,AV.DOS JACARANDAS,556,JD.PRIMAVERA,ALFENAS,MG,25;41;87;160,-21.4297405,-45.9479419,cidade
16481,JOSE VITOR DOMINGUES,JOSE VITOR DOMINGUES,PCA MARTINIANO RIBEIRO DO COUTO,S/N,TANQUE,SILVIANOPOLIS,MG,29;40;81;159,-22.029723,-45.835277,cidade
16489,AVIAO BAR E LANC LTDA ME,AVIAO BAR E LANC LTDA ME,AV.DR.DOMINGOS CONDE,700,PARQUE PINHEIROS,PARAGUACU,MG,15;30;64;99,-21.5593225,-45.7291929,rua
16504,JOSE OTAVIO VILELLA,JOSE OTAVIO VILELLA,AV.JOSE COSTA BARROS,S/N,AGUAS CONTENDAS,CONCEICAO DO RIO VERDE,MG,17;34;91,-21.8952643,-45.0231218,rua
16522,MERCEARIA CHAPADAO DE NATERCIA LTDA,MERC.CHAPADAO DE NATERCIA LTDA,RUA JOSE DE SOUZA CAMPOS,262,CENTRO,NATERCIA,MG,61;81;157;159,-22.1168278,-45.5098704,rua
16531,JOSEFA BARBOSA DA SILVA,JOSEFA BARBOSA DO NASCIMENTO,R.MONACO,325,PONTE ALTA,EXTREMA,MG,11;139;140;141,-22.8624892,-46.328681,rua
16538,JOAQUIM FRANCISCO PEREIRA ME,MERC.JF PEREIRA,R.DIOGO UCHOAS,247,CENTRO,VIRGINIA,MG,55;58;93,-22.3337003,-45.0942913,rua
16540,SUPERMERCADO POUSO ALTO LTDA,SUPERMERCADO POUSO ALTO LTDA,AV.HAROLDO RUSSANO,174,CENTRO,POUSO ALTO,MG,55;58;93,-22.2012224,-44.9759793,rua
16546,ANTONIO ADELINO DE OLIVEIRA,ANTONIO ADELINO DE OLIVEIRA,RUA ALEXANDRE LAZARINI,254,CENTRO,NEPOMUCENO,MG,20;66;71;178,-21.232744,-45.2352276,cidade
16548,MERCEARIA DO RICARDO LTDA,MERCEARIA DO RICARDO LTDA,PCA. DONA MARIA SAMPAIO AYRES,2,CENTRO,CRISTINA,MG,88;92;94;155,-22.212222,-45.264167,cidade
16565,CARDOSO E NOGUEIRA RESTAURANTE LTDA-ME,REST.AGUA NA BOCA,RUA ALZIRA MAGALHAES BARRA,90,PARQUE BOA VISTA,VARGINHA,MG,18;44;83;102,-21.5489443,-45.4502832,rua
